name,image,mask,intacto,menor,mayor,destruido
midwest-flooding_00000285_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000285_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000285_post_disaster.png,7635,0,0,0
midwest-flooding_00000289_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000289_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000289_post_disaster.png,22498,1123,0,0
midwest-flooding_00000290_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000290_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000290_post_disaster.png,0,0,0,1431
midwest-flooding_00000293_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000293_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000293_post_disaster.png,785,967,0,0
midwest-flooding_00000299_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000299_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000299_post_disaster.png,22088,1577,2030,0
midwest-flooding_00000301_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000301_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000301_post_disaster.png,37657,0,0,914
midwest-flooding_00000303_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000303_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000303_post_disaster.png,18246,0,0,326
midwest-flooding_00000304_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000304_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000304_post_disaster.png,43202,0,0,0
midwest-flooding_00000308_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000308_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000308_post_disaster.png,7123,0,0,0
midwest-flooding_00000310_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000310_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000310_post_disaster.png,15681,0,0,0
midwest-flooding_00000313_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000313_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000313_post_disaster.png,42862,0,0,0
midwest-flooding_00000314_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000314_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000314_post_disaster.png,14920,1242,0,0
midwest-flooding_00000316_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000316_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000316_post_disaster.png,3405,0,0,0
midwest-flooding_00000317_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000317_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000317_post_disaster.png,0,0,0,685
midwest-flooding_00000318_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000318_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000318_post_disaster.png,691,0,0,0
midwest-flooding_00000319_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000319_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000319_post_disaster.png,629,0,0,0
midwest-flooding_00000320_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000320_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000320_post_disaster.png,22450,2132,1833,0
midwest-flooding_00000322_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000322_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000322_post_disaster.png,30319,0,0,0
midwest-flooding_00000326_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000326_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000326_post_disaster.png,0,0,5567,0
midwest-flooding_00000328_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000328_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000328_post_disaster.png,6907,0,3046,0
midwest-flooding_00000330_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000330_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000330_post_disaster.png,0,0,710,181
midwest-flooding_00000331_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000331_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000331_post_disaster.png,34988,768,5341,0
midwest-flooding_00000337_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000337_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000337_post_disaster.png,8362,0,0,0
midwest-flooding_00000338_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000338_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000338_post_disaster.png,7630,0,0,0
midwest-flooding_00000339_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000339_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000339_post_disaster.png,7811,0,0,0
midwest-flooding_00000340_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000340_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000340_post_disaster.png,0,6042,62033,16769
midwest-flooding_00000343_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000343_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000343_post_disaster.png,12869,0,0,0
midwest-flooding_00000345_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000345_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000345_post_disaster.png,10323,0,0,0
midwest-flooding_00000346_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000346_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000346_post_disaster.png,0,2840,16773,4129
midwest-flooding_00000347_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000347_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000347_post_disaster.png,4429,491,0,0
midwest-flooding_00000348_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000348_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000348_post_disaster.png,5753,0,0,0
midwest-flooding_00000350_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000350_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000350_post_disaster.png,11111,937,0,0
midwest-flooding_00000351_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000351_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000351_post_disaster.png,0,4356,0,0
midwest-flooding_00000352_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000352_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000352_post_disaster.png,16886,252,0,0
midwest-flooding_00000353_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000353_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000353_post_disaster.png,4361,3431,3594,0
midwest-flooding_00000355_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000355_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000355_post_disaster.png,613,1243,438,0
midwest-flooding_00000356_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000356_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000356_post_disaster.png,10095,0,0,0
midwest-flooding_00000357_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000357_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000357_post_disaster.png,546,0,0,0
midwest-flooding_00000358_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000358_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000358_post_disaster.png,13712,0,0,0
midwest-flooding_00000359_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000359_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000359_post_disaster.png,44075,626,0,0
midwest-flooding_00000360_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000360_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000360_post_disaster.png,26510,946,0,0
midwest-flooding_00000366_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000366_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000366_post_disaster.png,4353,0,0,0
midwest-flooding_00000367_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000367_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000367_post_disaster.png,23997,0,0,0
midwest-flooding_00000368_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000368_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000368_post_disaster.png,10973,1847,3643,0
midwest-flooding_00000371_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000371_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000371_post_disaster.png,494,0,0,0
midwest-flooding_00000374_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000374_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000374_post_disaster.png,6396,998,0,0
midwest-flooding_00000376_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000376_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000376_post_disaster.png,12855,0,0,0
midwest-flooding_00000377_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000377_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000377_post_disaster.png,9938,0,0,0
midwest-flooding_00000378_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000378_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000378_post_disaster.png,16055,0,0,0
midwest-flooding_00000379_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000379_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000379_post_disaster.png,8045,0,0,0
midwest-flooding_00000380_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000380_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000380_post_disaster.png,6408,0,0,0
midwest-flooding_00000381_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000381_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000381_post_disaster.png,8012,1187,0,0
midwest-flooding_00000385_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000385_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000385_post_disaster.png,2258,0,0,0
midwest-flooding_00000386_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000386_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000386_post_disaster.png,5221,0,0,0
midwest-flooding_00000388_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000388_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000388_post_disaster.png,11947,0,0,0
midwest-flooding_00000389_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000389_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000389_post_disaster.png,2819,0,0,0
midwest-flooding_00000391_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000391_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000391_post_disaster.png,0,775,0,0
midwest-flooding_00000392_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000392_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000392_post_disaster.png,3159,0,0,0
midwest-flooding_00000393_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000393_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000393_post_disaster.png,12233,524,3399,0
midwest-flooding_00000394_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000394_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000394_post_disaster.png,6775,0,0,0
midwest-flooding_00000395_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000395_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000395_post_disaster.png,1414,1231,693,0
midwest-flooding_00000397_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000397_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000397_post_disaster.png,973,0,0,0
midwest-flooding_00000398_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000398_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000398_post_disaster.png,539,603,0,0
midwest-flooding_00000399_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000399_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000399_post_disaster.png,0,0,1772,0
midwest-flooding_00000400_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000400_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000400_post_disaster.png,8133,2186,1048,0
midwest-flooding_00000401_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000401_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000401_post_disaster.png,8572,0,0,0
midwest-flooding_00000403_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000403_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000403_post_disaster.png,4812,0,0,0
midwest-flooding_00000404_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000404_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000404_post_disaster.png,4687,0,0,417
midwest-flooding_00000405_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000405_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000405_post_disaster.png,92,2953,0,0
midwest-flooding_00000406_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000406_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000406_post_disaster.png,0,169,0,0
midwest-flooding_00000407_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000407_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000407_post_disaster.png,19493,0,0,0
midwest-flooding_00000408_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000408_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000408_post_disaster.png,126604,0,0,0
midwest-flooding_00000410_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000410_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000410_post_disaster.png,30777,2485,0,0
midwest-flooding_00000411_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000411_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000411_post_disaster.png,131656,0,0,0
midwest-flooding_00000415_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000415_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000415_post_disaster.png,5755,1530,0,0
midwest-flooding_00000416_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000416_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000416_post_disaster.png,10775,723,98,0
midwest-flooding_00000417_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000417_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000417_post_disaster.png,5969,1324,0,0
midwest-flooding_00000418_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000418_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000418_post_disaster.png,1749,77,0,0
midwest-flooding_00000422_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000422_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000422_post_disaster.png,4682,0,0,0
midwest-flooding_00000423_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000423_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000423_post_disaster.png,4006,0,0,0
midwest-flooding_00000424_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000424_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000424_post_disaster.png,3971,224,0,0
midwest-flooding_00000426_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000426_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000426_post_disaster.png,689,89,0,0
midwest-flooding_00000427_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000427_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000427_post_disaster.png,2516,0,0,0
midwest-flooding_00000429_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000429_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000429_post_disaster.png,7183,1226,0,0
midwest-flooding_00000430_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000430_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000430_post_disaster.png,18608,0,0,0
midwest-flooding_00000431_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000431_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000431_post_disaster.png,17059,0,0,0
midwest-flooding_00000433_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000433_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000433_post_disaster.png,4293,570,0,0
midwest-flooding_00000435_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000435_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000435_post_disaster.png,90871,0,0,2873
midwest-flooding_00000436_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000436_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000436_post_disaster.png,0,0,0,1438
midwest-flooding_00000438_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000438_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000438_post_disaster.png,10250,0,0,0
midwest-flooding_00000441_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000441_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000441_post_disaster.png,2695,0,0,0
midwest-flooding_00000442_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000442_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000442_post_disaster.png,9403,0,0,0
midwest-flooding_00000444_post_disaster,dataset\xbd\train\train\images\midwest-flooding_00000444_post_disaster.png,dataset\xbd_masks\midwest-flooding_00000444_post_disaster.png,7862,0,158,0
