name,image,mask,intacto,menor,mayor,destruido
nepal-flooding_00000164_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000164_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000164_post_disaster.png,12440,4297,1952,211
nepal-flooding_00000165_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000165_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000165_post_disaster.png,34435,12862,4937,0
nepal-flooding_00000166_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000166_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000166_post_disaster.png,3970,3710,11779,262
nepal-flooding_00000167_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000167_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000167_post_disaster.png,0,0,4862,1187
nepal-flooding_00000168_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000168_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000168_post_disaster.png,69880,5579,0,0
nepal-flooding_00000169_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000169_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000169_post_disaster.png,13468,532,1332,108
nepal-flooding_00000170_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000170_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000170_post_disaster.png,11795,24430,5440,0
nepal-flooding_00000171_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000171_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000171_post_disaster.png,0,0,449,0
nepal-flooding_00000172_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000172_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000172_post_disaster.png,1219,444,0,0
nepal-flooding_00000173_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000173_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000173_post_disaster.png,33310,13351,11022,332
nepal-flooding_00000174_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000174_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000174_post_disaster.png,33637,7861,0,0
nepal-flooding_00000176_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000176_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000176_post_disaster.png,6135,8500,5345,0
nepal-flooding_00000178_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000178_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000178_post_disaster.png,70051,4978,3648,0
nepal-flooding_00000179_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000179_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000179_post_disaster.png,12547,0,0,0
nepal-flooding_00000180_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000180_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000180_post_disaster.png,74515,1950,0,0
nepal-flooding_00000181_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000181_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000181_post_disaster.png,45340,0,0,0
nepal-flooding_00000182_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000182_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000182_post_disaster.png,11594,0,0,0
nepal-flooding_00000183_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000183_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000183_post_disaster.png,26877,0,0,0
nepal-flooding_00000184_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000184_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000184_post_disaster.png,2703,0,0,0
nepal-flooding_00000185_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000185_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000185_post_disaster.png,0,0,227,0
nepal-flooding_00000186_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000186_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000186_post_disaster.png,0,0,557,0
nepal-flooding_00000188_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000188_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000188_post_disaster.png,27323,0,0,0
nepal-flooding_00000190_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000190_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000190_post_disaster.png,1121,4052,3625,265
nepal-flooding_00000191_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000191_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000191_post_disaster.png,4979,0,0,0
nepal-flooding_00000192_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000192_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000192_post_disaster.png,2265,0,0,0
nepal-flooding_00000193_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000193_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000193_post_disaster.png,0,215,135,0
nepal-flooding_00000194_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000194_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000194_post_disaster.png,51288,25727,1266,0
nepal-flooding_00000195_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000195_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000195_post_disaster.png,0,0,0,530
nepal-flooding_00000196_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000196_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000196_post_disaster.png,14654,1135,0,0
nepal-flooding_00000197_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000197_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000197_post_disaster.png,17586,34203,10989,0
nepal-flooding_00000198_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000198_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000198_post_disaster.png,60252,0,0,0
nepal-flooding_00000200_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000200_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000200_post_disaster.png,5546,6555,9124,193
nepal-flooding_00000201_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000201_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000201_post_disaster.png,112553,6545,250,0
nepal-flooding_00000202_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000202_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000202_post_disaster.png,0,0,1515,0
nepal-flooding_00000203_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000203_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000203_post_disaster.png,51986,8716,6745,130
nepal-flooding_00000204_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000204_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000204_post_disaster.png,1482,0,32839,665
nepal-flooding_00000205_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000205_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000205_post_disaster.png,9696,1594,0,0
nepal-flooding_00000206_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000206_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000206_post_disaster.png,5161,4132,5767,393
nepal-flooding_00000207_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000207_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000207_post_disaster.png,29506,7338,204,0
nepal-flooding_00000209_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000209_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000209_post_disaster.png,131704,27448,2018,0
nepal-flooding_00000210_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000210_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000210_post_disaster.png,0,0,4279,0
nepal-flooding_00000211_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000211_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000211_post_disaster.png,16789,3100,4452,0
nepal-flooding_00000212_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000212_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000212_post_disaster.png,12215,273,0,0
nepal-flooding_00000213_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000213_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000213_post_disaster.png,46422,5006,0,0
nepal-flooding_00000214_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000214_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000214_post_disaster.png,54545,4610,5849,0
nepal-flooding_00000215_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000215_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000215_post_disaster.png,0,4642,10461,0
nepal-flooding_00000216_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000216_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000216_post_disaster.png,26460,5908,0,148
nepal-flooding_00000217_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000217_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000217_post_disaster.png,8526,453,0,254
nepal-flooding_00000218_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000218_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000218_post_disaster.png,10469,7557,6296,376
nepal-flooding_00000219_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000219_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000219_post_disaster.png,29445,4558,162,0
nepal-flooding_00000220_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000220_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000220_post_disaster.png,24594,682,0,0
nepal-flooding_00000221_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000221_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000221_post_disaster.png,15601,0,0,0
nepal-flooding_00000222_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000222_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000222_post_disaster.png,25106,980,72,0
nepal-flooding_00000223_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000223_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000223_post_disaster.png,16369,2500,4845,46
nepal-flooding_00000224_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000224_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000224_post_disaster.png,28884,128,0,0
nepal-flooding_00000225_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000225_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000225_post_disaster.png,84692,27748,40098,1483
nepal-flooding_00000227_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000227_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000227_post_disaster.png,0,0,9112,158
nepal-flooding_00000228_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000228_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000228_post_disaster.png,28063,0,0,0
nepal-flooding_00000229_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000229_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000229_post_disaster.png,581,0,3226,704
nepal-flooding_00000230_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000230_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000230_post_disaster.png,0,0,7732,0
nepal-flooding_00000231_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000231_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000231_post_disaster.png,6473,22419,43028,853
nepal-flooding_00000232_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000232_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000232_post_disaster.png,43002,6052,19624,131
nepal-flooding_00000233_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000233_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000233_post_disaster.png,948,0,0,0
nepal-flooding_00000234_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000234_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000234_post_disaster.png,34000,0,0,0
nepal-flooding_00000235_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000235_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000235_post_disaster.png,22359,14634,14324,605
nepal-flooding_00000236_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000236_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000236_post_disaster.png,792,0,4118,0
nepal-flooding_00000237_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000237_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000237_post_disaster.png,0,0,274,0
nepal-flooding_00000238_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000238_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000238_post_disaster.png,0,0,2053,0
nepal-flooding_00000239_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000239_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000239_post_disaster.png,40196,1122,0,0
nepal-flooding_00000240_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000240_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000240_post_disaster.png,327,0,9874,1304
nepal-flooding_00000241_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000241_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000241_post_disaster.png,0,0,204,56
nepal-flooding_00000242_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000242_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000242_post_disaster.png,10036,7348,308,246
nepal-flooding_00000243_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000243_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000243_post_disaster.png,0,0,880,0
nepal-flooding_00000244_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000244_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000244_post_disaster.png,64,0,2174,0
nepal-flooding_00000245_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000245_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000245_post_disaster.png,430,0,3380,1227
nepal-flooding_00000246_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000246_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000246_post_disaster.png,1266,389,0,0
nepal-flooding_00000247_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000247_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000247_post_disaster.png,0,0,5783,456
nepal-flooding_00000248_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000248_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000248_post_disaster.png,307,0,0,0
nepal-flooding_00000249_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000249_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000249_post_disaster.png,30436,29255,40918,0
nepal-flooding_00000250_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000250_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000250_post_disaster.png,760,12495,15158,917
nepal-flooding_00000251_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000251_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000251_post_disaster.png,451,1648,21504,121
nepal-flooding_00000253_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000253_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000253_post_disaster.png,55355,10751,14467,482
nepal-flooding_00000254_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000254_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000254_post_disaster.png,132,0,19648,976
nepal-flooding_00000255_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000255_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000255_post_disaster.png,0,0,844,0
nepal-flooding_00000256_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000256_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000256_post_disaster.png,3207,3896,1278,337
nepal-flooding_00000257_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000257_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000257_post_disaster.png,0,0,3145,163
nepal-flooding_00000258_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000258_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000258_post_disaster.png,6241,1439,3349,935
nepal-flooding_00000259_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000259_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000259_post_disaster.png,54733,0,518,0
nepal-flooding_00000260_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000260_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000260_post_disaster.png,1711,4961,20228,548
nepal-flooding_00000261_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000261_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000261_post_disaster.png,0,0,245,0
nepal-flooding_00000262_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000262_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000262_post_disaster.png,0,0,529,0
nepal-flooding_00000263_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000263_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000263_post_disaster.png,0,0,453,0
nepal-flooding_00000264_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000264_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000264_post_disaster.png,0,507,0,0
nepal-flooding_00000265_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000265_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000265_post_disaster.png,66542,1208,0,0
nepal-flooding_00000266_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000266_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000266_post_disaster.png,82823,11028,3248,0
nepal-flooding_00000267_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000267_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000267_post_disaster.png,83331,1319,0,0
nepal-flooding_00000268_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000268_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000268_post_disaster.png,0,0,0,1330
nepal-flooding_00000269_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000269_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000269_post_disaster.png,10560,550,0,0
nepal-flooding_00000270_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000270_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000270_post_disaster.png,3442,3845,9460,1401
nepal-flooding_00000271_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000271_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000271_post_disaster.png,0,0,1005,0
nepal-flooding_00000273_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000273_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000273_post_disaster.png,1450,829,9319,0
nepal-flooding_00000274_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000274_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000274_post_disaster.png,0,0,1097,0
nepal-flooding_00000275_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000275_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000275_post_disaster.png,47573,868,0,0
nepal-flooding_00000276_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000276_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000276_post_disaster.png,1092,0,29447,280
nepal-flooding_00000277_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000277_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000277_post_disaster.png,41922,2069,0,0
nepal-flooding_00000278_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000278_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000278_post_disaster.png,0,0,262,725
nepal-flooding_00000279_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000279_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000279_post_disaster.png,5365,4219,0,370
nepal-flooding_00000280_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000280_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000280_post_disaster.png,1052,0,0,0
nepal-flooding_00000281_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000281_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000281_post_disaster.png,0,3715,3982,0
nepal-flooding_00000282_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000282_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000282_post_disaster.png,25464,1220,0,0
nepal-flooding_00000283_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000283_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000283_post_disaster.png,15254,1149,0,0
nepal-flooding_00000284_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000284_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000284_post_disaster.png,38757,0,0,0
nepal-flooding_00000285_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000285_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000285_post_disaster.png,29808,0,0,0
nepal-flooding_00000286_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000286_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000286_post_disaster.png,16125,0,0,178
nepal-flooding_00000287_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000287_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000287_post_disaster.png,24527,4882,0,0
nepal-flooding_00000288_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000288_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000288_post_disaster.png,117714,1246,0,0
nepal-flooding_00000289_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000289_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000289_post_disaster.png,31762,350,0,0
nepal-flooding_00000290_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000290_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000290_post_disaster.png,0,0,285,0
nepal-flooding_00000292_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000292_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000292_post_disaster.png,25133,7897,0,0
nepal-flooding_00000293_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000293_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000293_post_disaster.png,0,0,3258,77
nepal-flooding_00000294_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000294_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000294_post_disaster.png,0,750,0,0
nepal-flooding_00000295_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000295_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000295_post_disaster.png,47440,34600,40054,0
nepal-flooding_00000296_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000296_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000296_post_disaster.png,123,14172,4458,576
nepal-flooding_00000297_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000297_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000297_post_disaster.png,318,0,688,0
nepal-flooding_00000298_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000298_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000298_post_disaster.png,23149,6485,13086,0
nepal-flooding_00000299_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000299_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000299_post_disaster.png,0,0,2991,469
nepal-flooding_00000300_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000300_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000300_post_disaster.png,29587,74,0,0
nepal-flooding_00000301_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000301_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000301_post_disaster.png,0,0,1382,0
nepal-flooding_00000302_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000302_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000302_post_disaster.png,0,4511,664,0
nepal-flooding_00000303_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000303_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000303_post_disaster.png,81097,14032,19860,990
nepal-flooding_00000304_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000304_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000304_post_disaster.png,15343,16683,31514,0
nepal-flooding_00000305_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000305_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000305_post_disaster.png,0,0,1017,0
nepal-flooding_00000306_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000306_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000306_post_disaster.png,32,0,7315,288
nepal-flooding_00000307_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000307_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000307_post_disaster.png,9452,30692,10463,0
nepal-flooding_00000308_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000308_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000308_post_disaster.png,0,0,112548,2107
nepal-flooding_00000309_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000309_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000309_post_disaster.png,0,0,927,0
nepal-flooding_00000310_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000310_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000310_post_disaster.png,3713,8261,17614,448
nepal-flooding_00000311_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000311_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000311_post_disaster.png,15063,4321,6054,0
nepal-flooding_00000312_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000312_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000312_post_disaster.png,8728,4497,0,0
nepal-flooding_00000313_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000313_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000313_post_disaster.png,37450,16493,36710,1786
nepal-flooding_00000314_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000314_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000314_post_disaster.png,0,0,8934,179
nepal-flooding_00000315_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000315_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000315_post_disaster.png,0,0,17194,47
nepal-flooding_00000316_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000316_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000316_post_disaster.png,9567,1071,1082,0
nepal-flooding_00000317_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000317_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000317_post_disaster.png,15378,4034,4685,0
nepal-flooding_00000318_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000318_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000318_post_disaster.png,299,0,18092,0
nepal-flooding_00000319_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000319_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000319_post_disaster.png,0,0,3179,0
nepal-flooding_00000321_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000321_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000321_post_disaster.png,0,1936,10402,793
nepal-flooding_00000323_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000323_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000323_post_disaster.png,32832,11305,10511,0
nepal-flooding_00000324_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000324_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000324_post_disaster.png,20148,10981,14016,919
nepal-flooding_00000325_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000325_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000325_post_disaster.png,9334,16166,21724,0
