name,image,mask,intacto,menor,mayor,destruido
moore-tornado_00000160_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000160_post_disaster.png,dataset\xbd_masks\moore-tornado_00000160_post_disaster.png,17825,0,0,0
moore-tornado_00000161_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000161_post_disaster.png,dataset\xbd_masks\moore-tornado_00000161_post_disaster.png,19807,0,0,0
moore-tornado_00000162_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000162_post_disaster.png,dataset\xbd_masks\moore-tornado_00000162_post_disaster.png,39227,46466,3307,0
moore-tornado_00000163_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000163_post_disaster.png,dataset\xbd_masks\moore-tornado_00000163_post_disaster.png,2631,0,0,0
moore-tornado_00000164_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000164_post_disaster.png,dataset\xbd_masks\moore-tornado_00000164_post_disaster.png,10336,14753,608,0
moore-tornado_00000165_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000165_post_disaster.png,dataset\xbd_masks\moore-tornado_00000165_post_disaster.png,251783,0,0,0
moore-tornado_00000166_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000166_post_disaster.png,dataset\xbd_masks\moore-tornado_00000166_post_disaster.png,5413,0,0,0
moore-tornado_00000167_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000167_post_disaster.png,dataset\xbd_masks\moore-tornado_00000167_post_disaster.png,36579,0,0,0
moore-tornado_00000168_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000168_post_disaster.png,dataset\xbd_masks\moore-tornado_00000168_post_disaster.png,31239,0,0,0
moore-tornado_00000169_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000169_post_disaster.png,dataset\xbd_masks\moore-tornado_00000169_post_disaster.png,68231,21001,0,0
moore-tornado_00000170_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000170_post_disaster.png,dataset\xbd_masks\moore-tornado_00000170_post_disaster.png,29793,6002,4461,8502
moore-tornado_00000171_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000171_post_disaster.png,dataset\xbd_masks\moore-tornado_00000171_post_disaster.png,79731,0,0,0
moore-tornado_00000172_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000172_post_disaster.png,dataset\xbd_masks\moore-tornado_00000172_post_disaster.png,134589,0,0,0
moore-tornado_00000173_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000173_post_disaster.png,dataset\xbd_masks\moore-tornado_00000173_post_disaster.png,25446,0,0,0
moore-tornado_00000174_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000174_post_disaster.png,dataset\xbd_masks\moore-tornado_00000174_post_disaster.png,2635,0,0,0
moore-tornado_00000175_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000175_post_disaster.png,dataset\xbd_masks\moore-tornado_00000175_post_disaster.png,212363,0,0,0
moore-tornado_00000176_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000176_post_disaster.png,dataset\xbd_masks\moore-tornado_00000176_post_disaster.png,135362,0,0,0
moore-tornado_00000177_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000177_post_disaster.png,dataset\xbd_masks\moore-tornado_00000177_post_disaster.png,14448,0,0,0
moore-tornado_00000178_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000178_post_disaster.png,dataset\xbd_masks\moore-tornado_00000178_post_disaster.png,31334,0,0,0
moore-tornado_00000179_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000179_post_disaster.png,dataset\xbd_masks\moore-tornado_00000179_post_disaster.png,85,0,0,0
moore-tornado_00000180_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000180_post_disaster.png,dataset\xbd_masks\moore-tornado_00000180_post_disaster.png,84596,0,0,0
moore-tornado_00000181_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000181_post_disaster.png,dataset\xbd_masks\moore-tornado_00000181_post_disaster.png,122656,0,0,0
moore-tornado_00000182_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000182_post_disaster.png,dataset\xbd_masks\moore-tornado_00000182_post_disaster.png,20077,0,0,0
moore-tornado_00000183_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000183_post_disaster.png,dataset\xbd_masks\moore-tornado_00000183_post_disaster.png,115108,0,0,0
moore-tornado_00000184_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000184_post_disaster.png,dataset\xbd_masks\moore-tornado_00000184_post_disaster.png,268896,0,0,0
moore-tornado_00000185_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000185_post_disaster.png,dataset\xbd_masks\moore-tornado_00000185_post_disaster.png,270987,0,0,0
moore-tornado_00000186_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000186_post_disaster.png,dataset\xbd_masks\moore-tornado_00000186_post_disaster.png,4962,0,0,0
moore-tornado_00000187_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000187_post_disaster.png,dataset\xbd_masks\moore-tornado_00000187_post_disaster.png,197775,0,0,0
moore-tornado_00000188_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000188_post_disaster.png,dataset\xbd_masks\moore-tornado_00000188_post_disaster.png,73950,0,0,0
moore-tornado_00000189_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000189_post_disaster.png,dataset\xbd_masks\moore-tornado_00000189_post_disaster.png,255511,0,0,0
moore-tornado_00000190_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000190_post_disaster.png,dataset\xbd_masks\moore-tornado_00000190_post_disaster.png,26192,0,0,0
moore-tornado_00000191_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000191_post_disaster.png,dataset\xbd_masks\moore-tornado_00000191_post_disaster.png,135720,0,0,0
moore-tornado_00000192_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000192_post_disaster.png,dataset\xbd_masks\moore-tornado_00000192_post_disaster.png,29314,0,0,0
moore-tornado_00000193_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000193_post_disaster.png,dataset\xbd_masks\moore-tornado_00000193_post_disaster.png,166476,0,0,0
moore-tornado_00000194_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000194_post_disaster.png,dataset\xbd_masks\moore-tornado_00000194_post_disaster.png,34460,0,0,0
moore-tornado_00000195_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000195_post_disaster.png,dataset\xbd_masks\moore-tornado_00000195_post_disaster.png,51975,0,0,0
moore-tornado_00000196_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000196_post_disaster.png,dataset\xbd_masks\moore-tornado_00000196_post_disaster.png,326152,0,0,0
moore-tornado_00000197_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000197_post_disaster.png,dataset\xbd_masks\moore-tornado_00000197_post_disaster.png,16165,936,0,0
moore-tornado_00000198_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000198_post_disaster.png,dataset\xbd_masks\moore-tornado_00000198_post_disaster.png,86013,0,0,0
moore-tornado_00000199_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000199_post_disaster.png,dataset\xbd_masks\moore-tornado_00000199_post_disaster.png,284112,0,0,0
moore-tornado_00000200_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000200_post_disaster.png,dataset\xbd_masks\moore-tornado_00000200_post_disaster.png,318284,0,0,0
moore-tornado_00000201_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000201_post_disaster.png,dataset\xbd_masks\moore-tornado_00000201_post_disaster.png,24166,7678,694,686
moore-tornado_00000202_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000202_post_disaster.png,dataset\xbd_masks\moore-tornado_00000202_post_disaster.png,168787,0,0,0
moore-tornado_00000203_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000203_post_disaster.png,dataset\xbd_masks\moore-tornado_00000203_post_disaster.png,194575,1488,0,0
moore-tornado_00000204_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000204_post_disaster.png,dataset\xbd_masks\moore-tornado_00000204_post_disaster.png,253810,0,0,0
moore-tornado_00000205_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000205_post_disaster.png,dataset\xbd_masks\moore-tornado_00000205_post_disaster.png,99688,6981,0,0
moore-tornado_00000206_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000206_post_disaster.png,dataset\xbd_masks\moore-tornado_00000206_post_disaster.png,130425,0,0,0
moore-tornado_00000207_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000207_post_disaster.png,dataset\xbd_masks\moore-tornado_00000207_post_disaster.png,88119,0,0,0
moore-tornado_00000208_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000208_post_disaster.png,dataset\xbd_masks\moore-tornado_00000208_post_disaster.png,224121,0,0,0
moore-tornado_00000209_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000209_post_disaster.png,dataset\xbd_masks\moore-tornado_00000209_post_disaster.png,205662,12737,0,0
moore-tornado_00000210_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000210_post_disaster.png,dataset\xbd_masks\moore-tornado_00000210_post_disaster.png,230284,0,0,0
moore-tornado_00000211_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000211_post_disaster.png,dataset\xbd_masks\moore-tornado_00000211_post_disaster.png,85481,0,0,821
moore-tornado_00000212_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000212_post_disaster.png,dataset\xbd_masks\moore-tornado_00000212_post_disaster.png,332154,14045,0,0
moore-tornado_00000213_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000213_post_disaster.png,dataset\xbd_masks\moore-tornado_00000213_post_disaster.png,51846,0,5380,7884
moore-tornado_00000214_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000214_post_disaster.png,dataset\xbd_masks\moore-tornado_00000214_post_disaster.png,197913,0,0,0
moore-tornado_00000215_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000215_post_disaster.png,dataset\xbd_masks\moore-tornado_00000215_post_disaster.png,283757,1805,0,0
moore-tornado_00000216_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000216_post_disaster.png,dataset\xbd_masks\moore-tornado_00000216_post_disaster.png,11776,0,1669,17599
moore-tornado_00000217_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000217_post_disaster.png,dataset\xbd_masks\moore-tornado_00000217_post_disaster.png,146843,0,0,0
moore-tornado_00000218_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000218_post_disaster.png,dataset\xbd_masks\moore-tornado_00000218_post_disaster.png,3734,1986,4633,12117
moore-tornado_00000219_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000219_post_disaster.png,dataset\xbd_masks\moore-tornado_00000219_post_disaster.png,216415,0,0,0
moore-tornado_00000220_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000220_post_disaster.png,dataset\xbd_masks\moore-tornado_00000220_post_disaster.png,443,0,0,0
moore-tornado_00000221_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000221_post_disaster.png,dataset\xbd_masks\moore-tornado_00000221_post_disaster.png,147142,0,0,0
moore-tornado_00000222_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000222_post_disaster.png,dataset\xbd_masks\moore-tornado_00000222_post_disaster.png,108850,0,0,0
moore-tornado_00000223_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000223_post_disaster.png,dataset\xbd_masks\moore-tornado_00000223_post_disaster.png,2096,0,0,0
moore-tornado_00000224_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000224_post_disaster.png,dataset\xbd_masks\moore-tornado_00000224_post_disaster.png,84514,0,0,0
moore-tornado_00000225_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000225_post_disaster.png,dataset\xbd_masks\moore-tornado_00000225_post_disaster.png,70042,0,0,0
moore-tornado_00000226_post_disaster,dataset\xbd\tier3\images\moore-tornado_00000226_post_disaster.png,dataset\xbd_masks\moore-tornado_00000226_post_disaster.png,201,0,0,0
